customer_id,first_name,last_name,customer_city,cpf,country_name
1845191820480338688,Louis,Horn,2569454591546378240,15207510412,Brasil
3399008898331235328,Christy,Borne,228023156652539424,90269345133,Brasil
1875117103179107584,Patrick,Grindle,2569454591546378240,65439488202,Brasil
2839670877925057536,Scott,Vogel,1749955482489268736,55207675689,Brasil
480826641012062784,Doris,Hale,2396723559861286912,27493522561,Brasil
2555704997054061568,David,Campbell,596074953162800768,43034767631,Brasil
1732934242063488512,Gary,Burkhead,818251018164298240,11145764865,Brasil
3068533606545179136,David,Parker,2189119023493045504,6880421038,Brasil
1499485542291053568,Roseanne,Hinkel,2603189803548619776,57544894217,Brasil
1754690022566584064,John,Jacobson,1512698933146656256,16072826954,Brasil
2495132717359779328,Gary,Garfield,2189119023493045504,99346955487,Brasil
2111766680623756544,Frances,Comnick,303777098161103424,83098213456,Brasil
238581999159103360,Ray,Ibach,1539235034717294592,34651123244,Brasil
2934272813843089408,Jonathan,Edwards,1512698933146656256,14914946345,Brasil
1112197005917151360,Emma,Gaskin,2957391764501020160,17155168432,Brasil
560411766009996736,Terry,Kauffman,840960326226176896,85889227775,Brasil
2115711570066484992,Gilbert,Alvarado,1886604048862594048,16001956749,Brasil
1029928304889421184,Catrina,Whalen,1968641736195963392,62315262,Brasil
2738940260545616896,John,Hudson,1080025119332160000,39642160083,Brasil
1526007910879744512,Susan,Brescia,1798616532090246656,49937563017,Brasil
1023417846977093376,Dixie,Tillman,722317764079909120,63025467992,Brasil
1989768797594418688,Antoinette,Lococo,1539235034717294592,3020355177,Brasil
3017070671323374080,Merry,Parsons,2165046127744773888,11723248514,Brasil
3049645177577898496,Anthony,Beagle,2164285134530103296,66948941714,Brasil
2316768212859751936,Amanda,Weldon,1073152763485539328,19315903967,Brasil
2234605769670015232,Marlene,Deleon,1364593565319715840,2741301988,Brasil
1736597779943041536,Kelly,Phillips,2605786135852360704,16631060058,Brasil
1365975233340515840,Tyson,Jones,2189119023493045504,11491856332,Brasil
1692420607331022848,Mae,Hamilton,3287372803312445952,71459096015,Brasil
138197862505637824,Bruce,Clark,91491305076835680,79995143069,Brasil
2034296129041490176,Kerry,Cunningham,2215180425815138560,32705704259,Brasil
822674960213369472,Phyllis,Harris,1795866970023794944,12174008252,Brasil
2540650520439969280,Connie,Martin,1886604048862594048,33092046573,Brasil
1356385315661501952,Peter,Gonzalez,210857954404330624,91696924560,Brasil
297995858897370624,Wanda,Hoke,1111016623763082240,18609271962,Brasil
1009632545673625856,Nora,Flores,2968414521540221440,45245589194,Brasil
3010790563572980224,Esther,Aleman,977851871542552192,71399693496,Brasil
2408437255993084416,Randy,Zapata,734098586660329088,68450245556,Brasil
1153007294051444480,Michael,Michalski,3134252676592828928,58750468093,Brasil
400431475131616000,William,Lenard,1459542774468093184,87499117390,Brasil
2661878467426132480,Richard,Rodriquez,1653463615035444992,50070626503,Brasil
2140331706743218944,Micheal,Kling,1705407724290829056,24299767513,Brasil
1091910550398509824,Christine,Melancon,2347984814831941632,17923115386,Brasil
602696412610738048,Robert,Gibbs,1416786182863641856,70574444241,Brasil
2620780745558466048,Penny,Collins,1512698933146656256,85707961103,Brasil
589700525084577152,Raymon,Hines,2569454591546378240,74384298221,Brasil
1523013648813246464,Kevin,Owens,1073152763485539328,21308559856,Brasil
1124445618012240384,James,Hall,246693306700489120,28149025119,Brasil
426640093375688320,John,Aguas,318906876670519168,16857221630,Brasil
1336812529674835200,Joseph,Kalman,1364593565319715840,28948006604,Brasil
2603630006900915712,Alfredo,Self,1384495316185346816,27304258356,Brasil
3385066241881316352,Jeanne,Harter,1886604048862594048,13895669524,Brasil
2842602075081198080,Frank,Johnson,1314342417439959552,27182733446,Brasil
1456140723477458176,Nora,Gates,722317764079909120,38146030271,Brasil
1824545102280490496,Tiffany,Kuntz,246693306700489120,27603204326,Brasil
1248674658475773184,Alvin,Anchondo,157887380164583232,46432239916,Brasil
208053795777582176,Marjorie,Shaw,1314342417439959552,16341154620,Brasil
2815317591500783616,Thomas,Phillips,1886604048862594048,89145617314,Brasil
200314677206811712,Paul,Kim,1416786182863641856,32885690241,Brasil
1069677695144444800,June,Domingo,1111016623763082240,28744042908,Brasil
444979422207295168,Stephen,Ulbrich,767525638579703168,73102417809,Brasil
1171579728582464512,Walter,Waterman,840960326226176896,80761782435,Brasil
3097837421505513984,Sheri,Smith,1921225309723775488,3290594931,Brasil
1586611036876639488,William,Sims,734098586660329088,5971327133,Brasil
539036847584177536,Emily,Owens,1870346298869889024,32281317610,Brasil
2237217820688451328,Luis,Thomas,1886604048862594048,43963089636,Brasil
654142176819908736,Christopher,Hakimian,977851871542552192,97916629217,Brasil
2301850529973683200,Diane,Holiday,3103398560085953024,89942150089,Brasil
155679434268930944,Richard,Riley,890338409620716288,73069990803,Brasil
2680369878994460672,Kathryn,Rubinstein,1795866970023794944,3709253454,Brasil
549022729400055104,Cassandra,Rhodd,3012365176097625088,56668596864,Brasil
2587596597887161344,Ben,Thompson,734098586660329088,67836108146,Brasil
2909999319096024064,Charles,Vance,977851871542552192,3042037970,Brasil
2749711787978410496,Ryan,Oconnor,1968641736195963392,75107313807,Brasil
1611614510951454976,Linda,Crispin,3012365176097625088,27435493821,Brasil
663379364755572736,Sharon,Melton,1073152763485539328,85537414310,Brasil
1610611471186343168,Amparo,Munroe,2314100420255100928,55346646831,Brasil
420320902878867008,Carl,Helms,1483895789715967488,16596960604,Brasil
1394467634353661184,William,Maddox,2895150467704040448,31281869995,Brasil
631853564023875072,Lorie,Simpson,977851871542552192,84145165456,Brasil
1603765233648859392,Ronnie,Iraheta,1751285020827958784,97192699552,Brasil
2317733241925165056,Greg,Olson,2969584894944394752,1405136083,Brasil
3126000419286856192,Janet,Almaraz,1609544977886256640,15969956515,Brasil
3078374825544516096,Kathleen,Malone,1968641736195963392,91713040435,Brasil
2712963663121167360,George,Cole,1111016623763082240,413804013,Brasil
40911592689103584,Ngoc,Cox,1080025119332160000,39155400005,Brasil
1141922579407178240,Sharon,Wilson,1993452439314569472,15526339297,Brasil
1020076591995717632,Nancy,Brennan,2949993263072931840,62260485096,Brasil
2038483477370229760,Claudette,Moulder,490911661123852864,24838762433,Brasil
615596352959033216,Walter,Loeb,1878643051950861056,96895343776,Brasil
181346805992296480,Jill,Nixon,1993452439314569472,26847216223,Brasil
2630624480948998144,Gloria,Marble,1384495316185346816,30651816212,Brasil
3158214800679108096,Suzette,Stockbridge,1512698933146656256,96626314762,Brasil
2641978042501890048,Maricela,Maltie,2314100420255100928,27318504568,Brasil
960634059997801088,Robert,Riddle,91491305076835680,70341422093,Brasil
349627465891704000,Kathleen,King,2840661058008040960,83733316965,Brasil
1231228634937431552,Martha,Ford,1734898293086970880,78684573140,Brasil
249167849932955360,Lisa,Bourne,2165046127744773888,97733770653,Brasil
2800624884089304576,Edith,Foster,1609544977886256640,68110177421,Brasil
2729562778166697472,Mary,Wilson,2308108248761342464,29370286740,Brasil
1139955992730540160,Glenda,Bibeau,2215180425815138560,13400705323,Brasil
3309354133231508480,John,Knapp,60320411916852232,498935536,Brasil
3338223655138573824,Eileen,White,60320411916852232,92799568203,Brasil
2200146704425829632,Paul,Medeiros,2840661058008040960,54723938564,Brasil
317003362548324672,Maria,Bybee,890338409620716288,896040083,Brasil
2763348015526897664,Ron,Chapman,228023156652539424,38808747707,Brasil
175813832117891488,Charline,Sevigny,1111016623763082240,34343709335,Brasil
1842929735012444672,Cynthia,Olivas,3256039094946646016,27255090516,Brasil
640406396261171456,Nelson,Powell,490911661123852864,39049921467,Brasil
492472313599393344,Crystal,Brooks,1957656960675214848,53576007054,Brasil
1656669217725812480,James,Greer,2868789524572999680,57227406821,Brasil
2493201529988802048,David,Kleinknecht,2308108248761342464,14531106165,Brasil
1138894713289172864,Debora,Comer,2308108248761342464,93062035188,Brasil
817071690084522752,Chris,Delarosa,2905840547257075712,83437674362,Brasil
2508988483390400000,David,Moore,1459542774468093184,56377977774,Brasil
3081051595382721536,Cheryl,Gonzalez,3194558912146412032,97972965462,Brasil
2339025191663918080,Robert,Stanley,157887380164583232,54408755794,Brasil
627543840203744640,Winnie,Monette,486800386921156224,93911959713,Brasil
1183402132108796160,Minnie,Fields,1886604048862594048,90441530891,Brasil
2884257269365398016,Joel,Valdez,840960326226176896,91094837722,Brasil
2293268173605623552,Carol,Bonilla,2347984814831941632,1731903108,Brasil
1098852697946475648,Blanca,Zuniga,2263771903449998336,74054282030,Brasil
2438452508101835264,Bettie,Taylor,2977506578533720576,7181291884,Brasil
537977349642639680,Melissa,Stevens,335180259566128320,14070951559,Brasil
115943288225646848,Nellie,Stevenson,690416024023401088,80041319428,Brasil
483058278110414016,Cynthia,Crosby,1605426359407620608,16355365847,Brasil
1865309363339266816,Ashley,Perrone,346784544127578816,70012546034,Brasil
2036056162155838208,Teresa,Hall,1512698933146656256,82071375707,Brasil
2442581488212573696,Rosemary,Hester,1957656960675214848,34943382208,Brasil
734253341028815616,Mona,Salazar,1314342417439959552,35108407228,Brasil
1209987430331655424,Brady,Heier,333455470664516032,36646916109,Brasil
1517460797218449664,Ella,Washington,3134252676592828928,3232058874,Brasil
1935044386504600064,Greg,Ruck,1921225309723775488,26384043986,Brasil
928772417936127616,Jennifer,Obrion,1705407724290829056,70160778610,Brasil
2709912234370715648,Gloria,Winger,2569454591546378240,32813078488,Brasil
1557413140546311424,John,Mitchell,2213172187104051200,40507301087,Brasil
1354693086079754240,Adam,Unger,335180259566128320,98410042182,Brasil
2325679501263924736,John,Corey,2165046127744773888,85574922868,Brasil
3158991787339622400,Alfred,Bradford,1087308680782584576,17322799325,Brasil
2814811813388650496,Tammy,Mccleskey,1182080295858542080,51201030487,Brasil
2952362442851216896,Chris,Hewitt,1073152763485539328,62941971606,Brasil
1287526223175785984,Celina,Daniel,2314100420255100928,8794608984,Brasil
2586125041474066944,Anna,Light,346784544127578816,9068654807,Brasil
2611068043798419968,Loretta,Mcbain,596074953162800768,73444252721,Brasil
2919624240439075328,Mark,Perkins,2396723559861286912,21083114807,Brasil
1332353331431122432,Erin,Mcdaniel,767525638579703168,59571273871,Brasil
645499092320377088,Gene,Byler,2165046127744773888,63529403504,Brasil
3157552163938882560,Alexandria,Gowen,1886604048862594048,42607473369,Brasil
1289931199248242176,Paul,Gaston,1734898293086970880,99736916887,Brasil
5060087521895024,Helene,Johnson,763355103850495744,93219185813,Brasil
2707937777449791488,Brandon,Hamilton,2305672598709218560,24159879133,Brasil
2676183609842524672,Jean,Allen,451427799796135680,75015729361,Brasil
690074980312851328,Pamela,Conger,1080025119332160000,79173347762,Brasil
1174140318575516928,Linda,Thacker,2868789524572999680,54094654171,Brasil
1175581579661666048,Marie,Grinder,1469385721771174656,31069142701,Brasil
1600929695476825600,Timothy,Royston,1483895789715967488,5384988796,Brasil
202425519749253760,John,Osborne,3194558912146412032,34219630425,Brasil
143559218306522160,Flora,Sevick,1653463615035444992,67579416349,Brasil
803926108470854272,Chester,Birdsong,1080025119332160000,28472041535,Brasil
2301011603232450304,Jocelyn,Curtis,963572295588270720,31870668381,Brasil
543877430645235456,Ronald,Callahan,1483895789715967488,55807806955,Brasil
2311955897449827328,Charles,Terrell,767525638579703168,60106361018,Brasil
456096268164912960,Rick,Garfield,3194558912146412032,65161682862,Brasil
2915914011963896832,James,Cooper,1749955482489268736,61061757819,Brasil
1240656177594157056,Sylvester,Baker,1605426359407620608,35358992194,Brasil
1969925432050031616,Maria,Hurley,2314100420255100928,22890515929,Brasil
2915963487332056064,Jean,Egan,963572295588270720,98453749092,Brasil
393897256692419264,Samuel,Monroe,1384495316185346816,59993749412,Brasil
2175453618211650048,Joyce,Mcbride,690416024023401088,83114803957,Brasil
546013483817681728,Priscilla,Peterson,890338409620716288,34632033637,Brasil
299854705987409024,Leroy,Loreto,1483895789715967488,69514793050,Brasil
3090262490874377216,Roland,Holben,490911661123852864,5355437569,Brasil
3095111317539501056,Iris,Reamy,1798616532090246656,11772158291,Brasil
996733811711149952,Garland,Littlejohn,490911661123852864,88621931057,Brasil
3353298136449632256,Robert,Rutledge,1364593565319715840,65836703186,Brasil
1678454506089694208,Eric,Zaragoza,2969584894944394752,24725415118,Brasil
803642094408949120,Marcus,Trahan,346784544127578816,54030394680,Brasil
2962833558102742528,Kathryn,Tate,210857954404330624,26844586943,Brasil
3234890078963527680,Alexandra,Scott,2977506578533720576,32902248141,Brasil
2973832275428792832,Donna,Glover,2840661058008040960,8034774847,Brasil
2886479093741923328,Corine,Peay,1450636388784388608,96161189900,Brasil
1356309606068639488,Timothy,Flannery,763355103850495744,48975233605,Brasil
3078927346379125248,Juan,Snyder,2314100420255100928,88184639274,Brasil
1477013436406707200,Caryl,Grace,1886604048862594048,19719132154,Brasil
2324813708832160768,Christopher,Viesselman,890338409620716288,49044513575,Brasil
2883693517218837504,Joshua,Hayes,2396723559861286912,63495594044,Brasil
2534686800609684480,Lawrence,Weinman,2905840547257075712,54017785590,Brasil
3255899483498859008,Shelly,Mcneely,1384495316185346816,39605444471,Brasil
736882278414688512,Pedro,Owens,3194558912146412032,70779129844,Brasil
1858145834453282048,Clifford,Fondren,2957391764501020160,59178269151,Brasil
716987322900804224,Nellie,Chitwood,1993452439314569472,20815277132,Brasil
3381234492417934336,Harold,Kassler,1416786182863641856,37077839022,Brasil
1340193873782801408,Sherry,Fritz,1279915472769257984,57092366517,Brasil
1131297860179965184,Eva,White,318906876670519168,48273385623,Brasil
403424324318481216,Mamie,Brink,1073152763485539328,21346771640,Brasil
2388591723544972800,Clifton,Gould,3095079143055916544,59271089019,Brasil
1382582983553374208,Kevin,Shepard,3194558912146412032,1133793320,Brasil
918415571513605120,Joey,Swenson,2968414521540221440,63709060060,Brasil
265402747392642912,Tommie,Cline,1605426359407620608,94615963231,Brasil
81274772854378256,Steven,Sica,1605426359407620608,91288285183,Brasil
581207223716311424,Anthony,Grimes,1921225309723775488,35118793690,Brasil
2513471880911581696,Lorraine,Carrell,3004236914344066560,17471983817,Brasil
2145639261617528064,Allen,Hardin,1279915472769257984,4239805527,Brasil
1177039599103596032,Dennis,Rochester,1705407724290829056,99200225809,Brasil
1318480667793596928,Thomas,Hodson,2189119023493045504,53909804879,Brasil
1970478584522353152,Kristina,Mims,3103398560085953024,26306378994,Brasil
3315742454860263424,Mary,Mcgee,1795866970023794944,16789071651,Brasil
3340401807867709440,Vincent,Evans,840960326226176896,10420935153,Brasil
1526244115271306240,Wayne,Riggs,318906876670519168,71207613379,Brasil
3018871424834173440,Esmeralda,Purcell,1798616532090246656,86818921346,Brasil
106407296990873616,Jessie,Bent,246693306700489120,64583754890,Brasil
1480021294494847744,Dorothy,Carlisle,1878643051950861056,95009246734,Brasil
2149185673937536000,Felecia,Kemmerer,1073152763485539328,76748855060,Brasil
2085036023540697088,David,Atkinson,451427799796135680,14032585850,Brasil
3378803110046141952,Alan,Fleming,333455470664516032,29841662638,Brasil
2692312971692909568,William,Altro,767525638579703168,42471161082,Brasil
433087932908700096,Kevin,Cary,346784544127578816,28308604947,Brasil
515332571729606464,Jerry,Floyd,1073152763485539328,68269243677,Brasil
2400438893004957696,Clinton,Gutierrez,1605426359407620608,30160393875,Brasil
368137672582759488,Dennis,Pettie,3256039094946646016,77681398215,Brasil
3066378321049104384,Arron,Mccrary,596074953162800768,70540772641,Brasil
6011915183897057,Aida,Arteaga,2905840547257075712,75566029622,Brasil
3232673669530342912,Clifton,Young,318906876670519168,21543818085,Brasil
1384499466641133824,Michael,Ritchie,451427799796135680,76602531858,Brasil
2252848015353611008,Geraldine,Cleavenger,157887380164583232,47540239787,Brasil
1603976269009650944,Domingo,Grant,1450636388784388608,3627841627,Brasil
715829207885374976,Flavia,Miles,1279915472769257984,22827264275,Brasil
1594747290032728320,Andrea,White,1798616532090246656,4990621678,Brasil
1636511516685954816,Addie,Miner,1638461417373607424,99733471219,Brasil
591661838588495872,Paul,Archibald,840960326226176896,86210813772,Brasil
102419713117964080,Kenneth,Concepcion,1605426359407620608,44306294861,Brasil
944560045206070528,John,Jackson,763355103850495744,45841272876,Brasil
330299636634130752,Melissa,Santiago,2405614751253757952,60881991418,Brasil
594056448542924800,Shannon,Howe,246693306700489120,71822840994,Brasil
482310744293788672,Mary,Knudsen,890338409620716288,73195465492,Brasil
968399636647263360,Russell,Urbina,1364593565319715840,77177106309,Brasil
3006967889327229952,Jason,Thornton,1993452439314569472,23465278369,Brasil
2906925927236085248,Damon,Stratton,246693306700489120,75337319381,Brasil
3282731304796105728,Edward,Rivers,1416786182863641856,55591371771,Brasil
1110021403832915840,Ernest,Pults,2605786135852360704,95008834339,Brasil
2421448908678779392,David,Nguyen,1364593565319715840,94266918034,Brasil
3261802748712581632,Anita,Buckley,734098586660329088,53333867036,Brasil
1320665534264284928,Thomas,Starkey,1968641736195963392,35423830574,Brasil
898146691089627392,Denise,Maggio,1841626554655711232,42609955869,Brasil
3394497006993826816,Russell,Nickerson,2156460249868744192,87617194146,Brasil
2640320943252103168,Gwendolyn,Martinez,1705407724290829056,62575515914,Brasil
1800428542534862848,Dominick,Martin,1459542774468093184,25468045303,Brasil
1008729319093104896,Michael,Williams,2156460249868744192,49752665958,Brasil
2706705978333786112,Connie,Bragg,2305672598709218560,1479881067,Brasil
2159351688087596800,Alice,Vela,1170857338657879808,70471519784,Brasil
2892811597216531456,Hilda,Hicks,1170857338657879808,94467136549,Brasil
2768014139597513216,James,Casey,1215291016113604608,2741941900,Brasil
2145159456419960576,Priscilla,Thompson,1609544977886256640,30361396079,Brasil
1443251007863268352,Sandra,Bowers,60320411916852232,7422537341,Brasil
3036133660153904640,Lisa,Spence,1921225309723775488,84056187756,Brasil
2068563474244884736,Beverly,Paul,451427799796135680,37055546691,Brasil
761108378670411520,Benjamin,Sansoucie,963572295588270720,9635196836,Brasil
2268679855405424128,Michael,Parker,1751285020827958784,73152738820,Brasil
3341741017064176128,Wanda,Carson,1705407724290829056,46997012794,Brasil
321799709234841664,Scott,Thomas,1957656960675214848,61783863395,Brasil
775599976434390656,Raymond,Fenner,505043614614216704,31118796134,Brasil
2542192012746920960,Amy,Fisher,2396723559861286912,46964788500,Brasil
1107882816458690048,Henry,Chavez,3012365176097625088,73241713358,Brasil
1520841663041922304,Bernard,Linares,1993452439314569472,61697363171,Brasil
2416358642392478208,George,Blanding,1314342417439959552,81378526083,Brasil
838538942567089024,Frances,Griffith,1416786182863641856,36345867966,Brasil
490884019077372352,Eric,Davis,2215180425815138560,7161941898,Brasil
436263868734494656,Willie,Ashley,1609544977886256640,89586750471,Brasil
3288282958329796096,Burton,Gerardi,137537107817900848,48277003518,Brasil
1298827852864876800,Melanie,Scroggins,1170857338657879808,68730488374,Brasil
1904726496571508736,Connie,Thompson,686062249442351616,27680590478,Brasil
1496551103210224384,Patrick,Johnson,246693306700489120,72352083579,Brasil
3128020157355527168,Robert,Skerl,2603189803548619776,5306006777,Brasil
1205925636404293120,Harold,Rodriguez,686062249442351616,14157346041,Brasil
1941240266406767872,Coy,Main,2569454591546378240,6447148066,Brasil
1829766011396458496,Kim,Mccrory,686062249442351616,79310395379,Brasil
2690308216105841152,Dorothy,Camus,346784544127578816,9446951904,Brasil
560840299253583744,Stephanie,Wilson,3095079143055916544,64596393515,Brasil
2003918213111758080,Jazmin,Boudreau,451427799796135680,93019683617,Brasil
2431401871259973632,Howard,Nunnally,2165046127744773888,40737028167,Brasil
1729375182762613248,Scotty,Kushner,1073152763485539328,44665476151,Brasil
2966010164810677760,Thomas,Wolf,2165046127744773888,70265708427,Brasil
1119589770797382400,James,Abbey,60320411916852232,10552598426,Brasil
2317231848252204544,Stuart,Oglesby,963572295588270720,58279064006,Brasil
3057292211254953472,Jonathon,Thomas,818251018164298240,74719541480,Brasil
2471541010952940544,Ramiro,Elliott,91491305076835680,18015406284,Brasil
3213804623652482560,Brenda,Utecht,670134511382200832,21274092542,Brasil
49175865674771128,Stephen,Merchant,2396723559861286912,21845222071,Brasil
2306639492696943616,Pam,Welty,1512698933146656256,44031307541,Brasil
2589304899779741696,Thomas,Williams,1073152763485539328,18393313197,Brasil
1964887269425671680,Steven,Campbell,2968414521540221440,18334413300,Brasil
2720169325041885696,Ricky,Wallace,2977506578533720576,94330156707,Brasil
2451559024981152768,Caren,Hart,2895150467704040448,58780532611,Brasil
1087230561537924736,Cortez,Brooks,596074953162800768,56372445748,Brasil
1007337712946283904,Linda,Dighton,1705407724290829056,74571973460,Brasil
935950124846841088,Bruno,Troke,690416024023401088,73381758890,Brasil
3295482805742839808,Margie,Williams,1841626554655711232,64132612337,Brasil
774325125560461312,Mamie,Thomas,690416024023401088,27790254867,Brasil
2202760270987716608,George,Gardner,2934702727673640448,88352534580,Brasil
395821204510234112,Harold,Brown,1170857338657879808,7749876706,Brasil
1283937560370455296,Rodrigo,Raymo,1364593565319715840,92505971758,Brasil
2354354983788872192,John,Oswalt,1450636388784388608,58101374102,Brasil
